NS1,NSX2A,NSX3A,NSX5A,NSX7A,NSX8A,NSX9A,NSX10A,NSX11A,NSX12A,NSX2B,NSX3B,NSX5B,NSX7B,NSX8B,NSX9B,NSX10B,NSX11B,NSX12B,NSX2C,NSX3C,NSX5C,NSX7C,NSX8C,NSX9C,NSX10C,NSX11C,NSX12C,NSX2D,NSX3D,NSX5D,NSX7D,NSX8D,NSX9D,NSX10D,NSX11D,NSX12D,NSX2E,NSX3E,NSX5E,NSX7E,NSX8E,NSX9E,NSX10E,NSX11E,NSX12E,NSX2F,NSX3F,NSX5F,NSX7F,NSX8F,NSX9F,NSX10F,NSX11F,NSX12F,NSX2G,NSX3G,NSX5G,NSX7G,NSX8G,NSX9G,NSX10G,NSX11G,NSX12G,NSX2H,NSX3H,NSX5H,NSX7H,NSX8H,NSX9H,NSX10H,NSX11H,NSX12H,NSX2I,NSX3I,NSX5I,NSX7I,NSX8I,NSX9I,NSX10I,NSX11I,NSX12I,NSX131_1,NSX131_2,NSX131_3,NSX131_4,NSX132_1,NSX132_2,NSX132_3,NSX132_4,NSX133_1,NSX133_2,NSX133_3,NSX133_4,NSX134_1,NSX134_2,NSX134_3,NSX134_4,NSD1,NDX2J,NDX4J,NDX5J,NDX5J_6_TEXT,NDX6J,NDX6J_8_TEXT,NDX8J,NDX9J,NDX12J,NDX2K,NDX4K,NDX5K,NDX6K,NDX6K_14_TEXT,NDX8K,NDX9K,NDX12K,NDX2L,NDX4L,NDX5L,NDX5L_10_TEXT,NDX6L,NDX6L_13_TEXT,NDX8L,NDX9L,NDX12L,NDX2M,NDX4M,NDX5M,NDX5M_10_TEXT,NDX6M,NDX6M_13_TEXT,NDX8M,NDX9M,NDX12M,NDX2N,NDX4N,NDX5N,NDX5N_10_TEXT,NDX6N,NDX6N_13_TEXT,NDX8N,NDX9N,NDX12N,NDX2O,NDX4O,NDX5O,NDX5O_11_TEXT,NDX6O,NDX6O_14_TEXT,NDX8O,NDX9O,NDX12O,NDX2P,NDX4P,NDX5P,NDX5P_10_TEXT,NDX6P,NDX6P_13_TEXT,NDX8P,NDX9P,NDX12P,NDX2Q,NDX4Q,NDX5Q,NDX5Q_10_TEXT,NDX6Q,NDX6Q_13_TEXT,NDX8Q,NDX9Q,NDX12Q,NDX2R,NDX4R,NDX5R,NDX5R_10_TEXT,NDX6R,NDX6R_13_TEXT,NDX8R,NDX9R,NDX12R,NDX151_1,NDX151_2,NDX151_3,NDX151_4,NDX152_1,NDX152_2,NDX152_3,NDX152_4,NDX153_1,NDX153_2,NDX153_3,NDX153_4,NDX154_1,NDX154_2,NDX154_3,NDX154_4
5,7.0,9.0,60,8.0,1.0,1.0,1.0,1.0,4.0,51.0,9.0,27,6.0,1.0,1.0,1.0,11.0,6.0,7.0,7.0,45,4.0,1.0,1.0,1.0,1.0,4.0,7.0,9.0,33,4.0,1.0,2.0,11.0,11.0,6.0,7.0,8.0,35,4.0,1.0,1.0,,,6.0,9.0,6.0,28,4.0,5.0,1.0,1.0,13.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,
1,7.0,9.0,26,4.0,6.0,1.0,1.0,14.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6.0,9.0,35,8.0,6.0,2.0,7.0,15.0,7.0,49.0,8.0,32,9.0,4.0,2.0,14.0,16.0,7.0,5.0,8.0,61,9.0,4.0,2.0,13.0,14.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,2.0,2.0,2.0,,,,,,,,,,1,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,39,1.0,5.0,,8.0,drug user,15.0,17.0,9.0,28,10.0,11.0,11.0,,19.0,14.0,9.0,45,10.0,11.0,,12.0,,13.0,12.0,8.0,28,15.0,9.0,,12.0,,13.0,13.0,9.0,65,15.0,9.0,,12.0,,15.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
8,7.0,7.0,36,1.0,1.0,1.0,1.0,14.0,5.0,51.0,7.0,32,1.0,1.0,1.0,1.0,17.0,5.0,7.0,9.0,12,1.0,5.0,1.0,1.0,1.0,6.0,7.0,1.0,25,1.0,5.0,2.0,1.0,13.0,8.0,6.0,7.0,45,1.0,5.0,2.0,12.0,15.0,7.0,11.0,4.0,60,4.0,1.0,2.0,1.0,1.0,7.0,5.0,8.0,59,4.0,1.0,1.0,1.0,1.0,7.0,4.0,7.0,59,4.0,1.0,4.0,1.0,12.0,7.0,,,,,,,,,,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3,62,1.0,5.0,,1.0,,15.0,14.0,8.0,60,16.0,9.0,12.0,,13.0,15.0,8.0,45,15.0,9.0,,12.0,,12.0,14.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,2.0,,2.0,2.0,3.0,,,,,,,,,
5,4.0,7.0,30,4.0,5.0,2.0,5.0,1.0,7.0,48.0,7.0,29,4.0,5.0,2.0,1.0,1.0,7.0,4.0,7.0,31,4.0,5.0,2.0,1.0,1.0,7.0,4.0,7.0,32,4.0,5.0,1.0,1.0,1.0,7.0,4.0,7.0,32,4.0,5.0,1.0,1.0,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1.0,7.0,35,8.0,1.0,2.0,6.0,12.0,7.0,1.0,1.0,24,4.0,4.0,2.0,11.0,14.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,1,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,27,4.0,7.0,,7.0,,11.0,15.0,8.0,32,16.0,11.0,12.0,,13.0,15.0,1.0,26,10.0,10.0,Employed,12.0,,13.0,13.0,8.0,35,11.0,1.0,,12.0,,12.0,14.0,8.0,34,1.0,9.0,,12.0,,13.0,12.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,1.0
5,7.0,9.0,46,4.0,4.0,1.0,6.0,13.0,7.0,51.0,7.0,69,8.0,6.0,1.0,1.0,1.0,4.0,7.0,7.0,70,4.0,6.0,1.0,1.0,1.0,4.0,4.0,9.0,63,6.0,6.0,1.0,13.0,13.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,5,,,,,,,,,9.0,,,,,,,,1.0,,,,,,,,,1.0,69,14.0,10.0,retired,9.0,,1.0,13.0,1.0,70,14.0,10.0,retired,9.0,,13.0,13.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,
3,6.0,8.0,38,4.0,5.0,2.0,7.0,15.0,7.0,48.0,7.0,51,1.0,1.0,1.0,12.0,11.0,,6.0,8.0,60,4.0,,2.0,14.0,14.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,2.0,,2.0,2.0,3.0,,,,,,,,,,8,,,,,,,,,12.0,35,10.0,9.0,12.0,,13.0,17.0,8.0,,10.0,9.0,,12.0,,14.0,14.0,10.0,52,10.0,9.0,,12.0,,13.0,14.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,,,,
1,1.0,8.0,32,9.0,4.0,1.0,1.0,11.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,34,9.0,7.0,,7.0,,13.0,14.0,8.0,25,16.0,11.0,12.0,,11.0,13.0,1.0,20,15.0,9.0,,12.0,,11.0,13.0,1.0,26,15.0,9.0,,12.0,,12.0,11.0,1.0,22,15.0,10.0,,12.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,7.0,9.0,40,4.0,1.0,1.0,1.0,1.0,1.0,50.0,7.0,56,4.0,5.0,2.0,12.0,14.0,7.0,7.0,1.0,65,8.0,5.0,1.0,1.0,1.0,4.0,7.0,1.0,67,8.0,5.0,1.0,1.0,1.0,4.0,4.0,8.0,45,5.0,1.0,1.0,1.0,1.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,3,28,4.0,1.0,,7.0,,14.0,15.0,8.0,,,,,,,,10.0,55,10.0,9.0,,12.0,,12.0,15.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,2.0,,1.0,2.0,3.0,,,,,,,,,
3,7.0,1.0,75,6.0,5.0,1.0,1.0,1.0,4.0,48.0,8.0,40,9.0,5.0,2.0,13.0,15.0,7.0,1.0,9.0,39,6.0,5.0,2.0,15.0,15.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,2.0,,1.0,2.0,3.0,,,,,,,,,,30,,,,,,,,,9.0,,,,,,,,9.0,35,15.0,9.0,,12.0,,11.0,15.0,1.0,30,10.0,9.0,,12.0,,11.0,15.0,1.0,31,10.0,9.0,,1.0,,15.0,16.0,9.0,30,10.0,10.0,,13.0,,14.0,15.0,1.0,46,15.0,9.0,,12.0,,13.0,15.0,1.0,22,10.0,9.0,,12.0,,13.0,16.0,8.0,23,10.0,9.0,,12.0,,11.0,15.0,16.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0
4,7.0,9.0,61,5.0,5.0,1.0,1.0,1.0,4.0,51.0,9.0,42,5.0,5.0,2.0,13.0,12.0,6.0,7.0,7.0,45,5.0,4.0,2.0,16.0,14.0,6.0,7.0,8.0,40,6.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,15,62,7.0,5.0,,7.0,,17.0,16.0,11.0,40,16.0,1.0,12.0,,14.0,17.0,9.0,45,13.0,1.0,,12.0,,17.0,17.0,11.0,49,12.0,1.0,,13.0,,17.0,17.0,8.0,,,,,,,,,8.0,41,11.0,1.0,,12.0,,17.0,16.0,8.0,52,15.0,9.0,,11.0,,16.0,16.0,1.0,58,11.0,1.0,,,,16.0,18.0,1.0,,,,,,,,,,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0
5,5.0,9.0,56,6.0,1.0,2.0,7.0,13.0,7.0,49.0,8.0,56,7.0,1.0,2.0,1.0,11.0,6.0,4.0,7.0,54,8.0,5.0,2.0,14.0,15.0,7.0,6.0,8.0,60,4.0,1.0,2.0,13.0,14.0,7.0,4.0,8.0,52,9.0,1.0,2.0,13.0,14.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,3,60,6.0,5.0,,8.0,,17.0,14.0,10.0,60,12.0,8.0,1.0,,14.0,15.0,9.0,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,2.0,2.0,2.0,,,,,,,,,
2,7.0,8.0,34,4.0,6.0,2.0,8.0,12.0,7.0,50.0,8.0,36,1.0,5.0,2.0,13.0,14.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,20,35,4.0,1.0,,7.0,,16.0,14.0,11.0,,,,,,,,10.0,30,10.0,1.0,,12.0,,14.0,15.0,10.0,30,10.0,9.0,,11.0,,14.0,14.0,12.0,34,15.0,10.0,,12.0,,14.0,13.0,10.0,43,11.0,10.0,,13.0,,12.0,1.0,10.0,34,11.0,1.0,,12.0,,1.0,1.0,1.0,35,15.0,11.0,,,,1.0,11.0,1.0,32,11.0,1.0,,11.0,,1.0,1.0,1.0,2.0,2.0,2.0,,,,,,2.0,2.0,2.0,,,3.0,2.0,
10,7.0,8.0,55,4.0,5.0,1.0,1.0,1.0,7.0,51.0,7.0,50,4.0,5.0,1.0,1.0,1.0,7.0,5.0,7.0,45,4.0,5.0,1.0,1.0,1.0,7.0,5.0,7.0,,4.0,4.0,1.0,1.0,,7.0,7.0,8.0,79,1.0,6.0,1.0,1.0,1.0,,11.0,5.0,81,4.0,6.0,2.0,13.0,1.0,4.0,7.0,8.0,59,4.0,1.0,2.0,1.0,1.0,6.0,7.0,7.0,60,1.0,1.0,1.0,1.0,1.0,8.0,,,,,,,,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4.0,9.0,37,9.0,5.0,2.0,10.0,17.0,8.0,50.0,8.0,37,9.0,5.0,2.0,13.0,12.0,7.0,7.0,1.0,38,9.0,5.0,2.0,11.0,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,1.0,1.0,2.0,,,,,,,,,,10,,,,,,,,,10.0,,,,,,,,10.0,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,
1,7.0,1.0,67,5.0,6.0,1.0,1.0,1.0,4.0,51.0,1.0,50,6.0,1.0,2.0,11.0,12.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,10,37,9.0,5.0,,8.0,aquaintance,14.0,16.0,9.0,29,16.0,11.0,14.0,aquaintance,11.0,19.0,1.0,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,1.0,,1.0,1.0,3.0,,,,,,,,,
3,7.0,9.0,29,4.0,5.0,2.0,1.0,1.0,6.0,51.0,9.0,57,4.0,1.0,2.0,1.0,1.0,4.0,7.0,9.0,41,1.0,1.0,2.0,13.0,14.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,2.0,2.0,2.0,,,,,,,,,,2,33,4.0,4.0,,7.0,,15.0,15.0,12.0,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,
4,7.0,7.0,62,8.0,1.0,1.0,1.0,1.0,7.0,51.0,7.0,63,8.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,23,4.0,1.0,1.0,1.0,1.0,,7.0,9.0,68,4.0,5.0,2.0,11.0,11.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,,,,,8,38,9.0,5.0,,7.0,,13.0,14.0,10.0,57,10.0,9.0,12.0,,13.0,15.0,9.0,60,1.0,9.0,,11.0,,13.0,13.0,10.0,58,10.0,9.0,,12.0,,13.0,14.0,15.0,49,10.0,1.0,,12.0,,12.0,16.0,11.0,47,1.0,10.0,,13.0,,14.0,14.0,10.0,57,1.0,9.0,,12.0,,14.0,14.0,10.0,70,10.0,9.0,,12.0,,13.0,14.0,10.0,,,,,,,,,,2.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0
4,4.0,9.0,37,5.0,1.0,2.0,5.0,13.0,7.0,51.0,9.0,53,4.0,5.0,2.0,13.0,16.0,7.0,7.0,1.0,33,5.0,5.0,1.0,1.0,1.0,5.0,7.0,7.0,28,1.0,1.0,2.0,12.0,14.0,5.0,7.0,9.0,60,4.0,1.0,2.0,14.0,17.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,15,,,,,,,,,9.0,,,,,,,,11.0,,,,,,,,,9.0,,,,,,,,,15.0,50,11.0,1.0,,12.0,,13.0,16.0,11.0,54,10.0,1.0,,13.0,,12.0,15.0,8.0,48,11.0,1.0,,12.0,,11.0,15.0,8.0,54,10.0,9.0,,12.0,,12.0,16.0,1.0,62,10.0,9.0,,12.0,,11.0,15.0,18.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0
3,4.0,8.0,23,1.0,4.0,2.0,6.0,1.0,7.0,1.0,1.0,37,1.0,7.0,2.0,13.0,16.0,6.0,5.0,8.0,25,4.0,4.0,2.0,13.0,16.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,2.0,,2.0,1.0,3.0,,,,,,,,,,2,,,,,,,,,9.0,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,,,,,,,,,,,,,,
5,7.0,8.0,80,9.0,7.0,1.0,1.0,1.0,6.0,51.0,9.0,46,4.0,1.0,1.0,1.0,1.0,6.0,7.0,7.0,45,4.0,5.0,1.0,1.0,1.0,,7.0,1.0,19 or 20,4.0,1.0,1.0,1.0,1.0,6.0,7.0,1.0,48,4.0,1.0,1.0,1.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,4,63,5.0,5.0,,7.0,,15.0,17.0,10.0,59,11.0,9.0,12.0,,13.0,12.0,8.0,68,10.0,9.0,,12.0,,13.0,11.0,1.0,30,10.0,8.0,,12.0,,11.0,14.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,,,,
3,7.0,9.0,35,4.0,1.0,2.0,4.0,13.0,8.0,51.0,9.0,34,4.0,1.0,2.0,12.0,13.0,6.0,7.0,8.0,36,4.0,1.0,2.0,12.0,13.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,2.0,2.0,2.0,,,,,,,,,,3,42,5.0,5.0,,7.0,,13.0,17.0,10.0,,,,,,,,11.0,23,11.0,9.0,,,,13.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,
5,7.0,1.0,64,9.0,7.0,1.0,1.0,1.0,6.0,51.0,8.0,54,9.0,7.0,1.0,1.0,1.0,6.0,7.0,1.0,56,9.0,7.0,1.0,1.0,1.0,6.0,1.0,1.0,36,9.0,6.0,1.0,1.0,1.0,6.0,1.0,1.0,36,9.0,7.0,1.0,1.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,7.0,1.0,34,4.0,1.0,1.0,1.0,12.0,5.0,51.0,1.0,62,4.0,7.0,1.0,1.0,1.0,6.0,1.0,1.0,60,4.0,6.0,2.0,1.0,1.0,6.0,7.0,8.0,56,4.0,5.0,2.0,13.0,13.0,6.0,7.0,1.0,PAST AWAY,5.0,5.0,1.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,8,,,,,,,,,12.0,,,,,,,,11.0,,,,,,,,,11.0,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,
2,7.0,1.0,55,6.0,1.0,1.0,1.0,1.0,6.0,51.0,1.0,50,7.0,1.0,1.0,1.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,10,40,4.0,5.0,,7.0,,14.0,17.0,9.0,40,11.0,9.0,12.0,,1.0,15.0,9.0,42,14.0,9.0,,12.0,,14.0,14.0,8.0,36,10.0,9.0,,12.0,,15.0,12.0,15.0,41,1.0,9.0,,12.0,,12.0,11.0,8.0,42,10.0,10.0,,13.0,,11.0,14.0,10.0,48,15.0,9.0,,12.0,,17.0,1.0,,35,15.0,8.0,,12.0,,1.0,14.0,11.0,44,15.0,9.0,,12.0,,1.0,12.0,18.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
60,7.0,9.0,52,8.0,1.0,1.0,1.0,1.0,4.0,51.0,9.0,54,8.0,1.0,1.0,1.0,1.0,6.0,5.0,9.0,24,4.0,5.0,2.0,16.0,16.0,7.0,1.0,9.0,65,8.0,5.0,2.0,17.0,17.0,7.0,1.0,8.0,22,4.0,5.0,2.0,13.0,14.0,7.0,1.0,5.0,23,4.0,5.0,2.0,13.0,13.0,7.0,4.0,8.0,25,4.0,5.0,2.0,13.0,14.0,7.0,1.0,7.0,24,4.0,5.0,4.0,13.0,14.0,4.0,1.0,8.0,23,4.0,5.0,2.0,14.0,14.0,7.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,12,23,1.0,5.0,,7.0,,16.0,13.0,8.0,22,11.0,8.0,12.0,,17.0,14.0,1.0,32,10.0,1.0,,12.0,,12.0,19.0,9.0,21,10.0,9.0,,12.0,,15.0,17.0,1.0,24,1.0,1.0,,12.0,,16.0,16.0,1.0,25,10.0,9.0,,13.0,,15.0,14.0,8.0,43,10.0,9.0,,12.0,,15.0,15.0,8.0,23,11.0,9.0,,12.0,,13.0,14.0,9.0,32,10.0,1.0,,12.0,,14.0,13.0,15.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0
2,7.0,7.0,37,4.0,1.0,1.0,4.0,14.0,6.0,51.0,8.0,67,8.0,1.0,1.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,1,37,4.0,5.0,,7.0,,14.0,13.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,7.0,1.0,50,1.0,5.0,1.0,1.0,12.0,6.0,51.0,1.0,,4.0,1.0,1.0,1.0,1.0,6.0,7.0,1.0,53,4.0,5.0,1.0,11.0,1.0,6.0,6.0,9.0,59,4.0,5.0,2.0,13.0,14.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,,,,,2,,,,,,,,,11.0,59,11.0,9.0,12.0,,14.0,15.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
